Area,ISO 3 code,Date,Area type,Continent,Ember region,EU,OECD,G20,G7,ASEAN,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change,Year,Month,Quarter,YearMonth,Adalah_Agregat,Adalah_Provisional
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Total,Total Generation,TWh,368.73,11.93,3.34,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity imports,Electricity imports,Net Imports,TWh,,,,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Clean,mtCO2,3.69,0.08,2.22,2021,11,4,2021-11,True,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Fossil,mtCO2,130.39,3.51,2.77,2021,11,4,2021-11,True,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,73.12,7.33,11.14,2021,11,4,2021-11,True,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,2.44,-0.07,-2.79,2021,11,4,2021-11,True,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Renewables,mtCO2,3.32,0.08,2.47,2021,11,4,2021-11,True,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0.88,0.15,20.55,2021,11,4,2021-11,True,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,363.63,-2.09,-0.57,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Bioenergy,mtCO2,1.2,0.0,0.0,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Coal,mtCO2,57.27,-3.82,-6.25,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Gas,mtCO2,70.92,7.4,11.65,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Hydro,mtCO2,1.18,-0.07,-5.6,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Nuclear,mtCO2,0.37,0.0,0.0,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Other Fossil,mtCO2,2.2,-0.07,-3.08,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Other Renewables,mtCO2,0.06,0.0,0.0,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Solar,mtCO2,0.54,0.13,31.71,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Wind,mtCO2,0.34,0.02,6.25,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Power sector emissions,Total,Total emissions,mtCO2,134.08,3.59,2.75,2021,11,4,2021-11,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity demand,Demand,Demand,TWh,400.21,-7.35,-1.8,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,%,49.6,,,2021,12,4,2021-12,True,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,%,50.38,,,2021,12,4,2021-12,True,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,34.58,,,2021,12,4,2021-12,True,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,16.92,,,2021,12,4,2021-12,True,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,%,30.1,,,2021,12,4,2021-12,True,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,%,13.18,,,2021,12,4,2021-12,True,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,TWh,198.54,10.85,5.78,2021,12,4,2021-12,True,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,TWh,201.67,-18.2,-8.28,2021,12,4,2021-12,True,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,138.43,0.62,0.45,2021,12,4,2021-12,True,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,67.73,0.91,1.36,2021,12,4,2021-12,True,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,TWh,120.51,10.01,9.06,2021,12,4,2021-12,True,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,TWh,52.78,9.1,20.83,2021,12,4,2021-12,True,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Bioenergy,%,1.43,,,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Coal,%,15.8,,,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Gas,%,33.73,,,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Hydro,%,15.07,,,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Nuclear,%,19.5,,,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Fossil,%,0.85,,,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Renewables,%,0.42,,,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Solar,%,2.28,,,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Wind,%,10.9,,,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Bioenergy,TWh,5.72,0.12,2.14,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Coal,TWh,63.24,-18.82,-22.93,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Gas,TWh,135.01,0.78,0.58,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Hydro,TWh,60.31,0.68,1.14,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Nuclear,TWh,78.03,0.84,1.09,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Fossil,TWh,3.42,-0.16,-4.47,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Renewables,TWh,1.7,0.11,6.92,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Solar,TWh,9.14,1.49,19.48,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Wind,TWh,43.64,7.61,21.12,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity generation,Total,Total Generation,TWh,400.21,-7.35,-1.8,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Electricity imports,Electricity imports,Net Imports,TWh,,,,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Clean,mtCO2,4.07,0.2,5.17,2021,12,4,2021-12,True,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Fossil,mtCO2,136.66,-17.38,-11.28,2021,12,4,2021-12,True,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,76.64,0.51,0.67,2021,12,4,2021-12,True,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,2.83,0.05,1.8,2021,12,4,2021-12,True,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Renewables,mtCO2,3.65,0.19,5.49,2021,12,4,2021-12,True,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0.82,0.14,20.59,2021,12,4,2021-12,True,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,351.64,-35.81,-9.24,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Bioenergy,mtCO2,1.32,0.03,2.33,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Coal,mtCO2,60.02,-17.89,-22.96,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Gas,mtCO2,74.25,0.62,0.84,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Hydro,mtCO2,1.45,0.02,1.4,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Nuclear,mtCO2,0.42,0.01,2.44,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Other Fossil,mtCO2,2.39,-0.11,-4.4,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Other Renewables,mtCO2,0.06,0.0,0.0,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Solar,mtCO2,0.44,0.07,18.92,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Wind,mtCO2,0.38,0.07,22.58,2021,12,4,2021-12,False,False
North America,,2021-12-01,Region,,,False,False,False,False,False,Power sector emissions,Total,Total emissions,mtCO2,140.73,-17.18,-10.88,2021,12,4,2021-12,False,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity demand,Demand,Demand,TWh,441.9,28.65,6.93,2022,1,1,2022-01,False,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,%,45.83,,,2022,1,1,2022-01,True,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,%,54.17,,,2022,1,1,2022-01,True,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,33.76,,,2022,1,1,2022-01,True,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,16.1,,,2022,1,1,2022-01,True,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,%,28.02,,,2022,1,1,2022-01,True,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,%,11.92,,,2022,1,1,2022-01,True,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,TWh,202.52,10.11,5.25,2022,1,1,2022-01,True,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,TWh,239.38,18.54,8.4,2022,1,1,2022-01,True,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,149.19,12.49,9.14,2022,1,1,2022-01,True,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,71.15,-0.44,-0.61,2022,1,1,2022-01,True,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,TWh,123.84,10.8,9.55,2022,1,1,2022-01,True,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,TWh,52.69,11.24,27.12,2022,1,1,2022-01,True,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Bioenergy,%,1.26,,,2022,1,1,2022-01,False,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Coal,%,20.41,,,2022,1,1,2022-01,False,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Gas,%,32.46,,,2022,1,1,2022-01,False,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Hydro,%,14.46,,,2022,1,1,2022-01,False,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Nuclear,%,17.81,,,2022,1,1,2022-01,False,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Fossil,%,1.3,,,2022,1,1,2022-01,False,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Renewables,%,0.38,,,2022,1,1,2022-01,False,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Solar,%,2.56,,,2022,1,1,2022-01,False,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Wind,%,9.36,,,2022,1,1,2022-01,False,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Bioenergy,TWh,5.55,-0.22,-3.81,2022,1,1,2022-01,False,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Coal,TWh,90.19,6.05,7.19,2022,1,1,2022-01,False,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Gas,TWh,143.45,10.24,7.69,2022,1,1,2022-01,False,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Hydro,TWh,63.92,-0.33,-0.51,2022,1,1,2022-01,False,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Nuclear,TWh,78.68,-0.69,-0.87,2022,1,1,2022-01,False,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Fossil,TWh,5.74,2.25,64.47,2022,1,1,2022-01,False,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Renewables,TWh,1.68,0.11,7.01,2022,1,1,2022-01,False,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Solar,TWh,11.31,2.91,34.64,2022,1,1,2022-01,False,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Wind,TWh,41.38,8.33,25.2,2022,1,1,2022-01,False,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity generation,Total,Total Generation,TWh,441.9,28.65,6.93,2022,1,1,2022-01,False,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Electricity imports,Electricity imports,Net Imports,TWh,,,,2022,1,1,2022-01,False,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Clean,mtCO2,4.19,0.15,3.71,2022,1,1,2022-01,True,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Fossil,mtCO2,168.68,13.26,8.53,2022,1,1,2022-01,True,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,83.06,7.51,9.94,2022,1,1,2022-01,True,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,2.87,-0.06,-2.05,2022,1,1,2022-01,True,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Renewables,mtCO2,3.77,0.16,4.43,2022,1,1,2022-01,True,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0.9,0.22,32.35,2022,1,1,2022-01,True,False
North America,,2022-01-01,Region,,,False,False,False,False,False,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,391.2,5.33,1.38,2022,1,1,2022-01,False,False
